source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
66537981246228096,57.72961087519808,24.19724656530266,7.156892922325294,18.856737930398275,-43.38606614358302,11.425587,1.0269985
69876712724339456,55.951482385995824,25.004185022844748,7.435405583801451,19.85967336466963,-45.6027373395702,11.434036,1.1084728
69945814454871680,56.17999120209439,25.875322446353035,7.573754288408809,19.765767321605686,-45.89511551848927,11.437774,1.0962276
64923279699744256,57.25981898022836,23.25223911265763,7.266831729278644,19.730996700492646,-44.42819858102819,11.473286,1.0477657
66556535504958848,57.40235505704586,24.295859565672455,7.462035109288245,18.182616410101808,-45.94347227111504,11.475932,1.0647631
68334235349446528,55.12811088560629,24.48711375760909,7.365111276172342,21.815461006644618,-44.1651530708225,11.509661,1.1079693
70049477786093056,56.53968722097999,26.138648534145094,7.485472360190818,20.089646263149955,-45.749888817886266,11.516263,1.2716522
66808869124393600,56.65748307121974,24.747477728499646,7.632741644567266,20.422639395318274,-47.62659983841286,11.587448,1.1021786
63876402894075904,58.470183837285894,22.41833148614529,7.449216493422733,19.46628363123858,-45.26295888165422,11.673621,1.2946749
65194584193758336,56.26375187558317,23.839209317701982,7.434634406907008,20.34332411764256,-45.77202907717511,11.684071,1.1114388
68317609532996480,55.76236248275604,24.6695581256056,7.42177512010508,19.448560594792347,-46.251957092365615,11.684883,1.1234035
66957994687842176,57.64893550920422,25.4263087706472,7.2922429808358755,18.294899007126467,-44.33948783446367,11.730169,1.2106409
70125000491024128,55.95431715608065,25.729411137159918,7.513559806401316,21.27076048171719,-47.76507840699674,11.733715,1.1455383
63951826816390144,57.194234816306356,22.070022140002038,7.194924335627389,19.02461234137248,-44.79462609444941,11.799927,1.2486172
65787289680918528,59.38888478791151,24.052986460733216,7.284318379289529,18.76077290795085,-45.312683297975326,11.822466,1.1356583
64095656682494720,57.91274273726911,22.750074669732147,7.284987335263736,19.604490971156867,-45.596747505378964,11.850179,1.1647711
65248460263511552,56.05316220658391,24.031592251729883,7.363469370053254,20.146309227148777,-45.14531743177651,11.859773,1.2780647
68660244843997312,55.05016853184412,25.6420688442928,7.211796482711661,18.34761443168427,-47.55173615592766,11.862063,1.2395811
69917635172718720,56.1832111805621,25.4990904084966,7.186533778949462,20.32485977606972,-43.83160913236325,11.862408,1.1800013
64888129687348736,56.920871790372274,22.929789076943766,7.488665427480883,21.143217715462345,-41.257636685383524,11.886297,1.4087353
66747816167123712,57.426245257389006,24.462799736001262,7.547732480662261,18.676157331737542,-46.77229142531257,11.899782,1.1820087
65178568258674176,56.41428433449393,23.75409592071791,7.137653092351973,24.019321616889407,-45.2530098862788,11.925609,1.6230211
65223618172733952,56.664208814994886,24.029479832481186,7.316839029051112,20.265107296934566,-46.22769834800418,11.957084,1.2012396
69896473870624640,55.80678409298201,25.2699292605034,7.479777791823296,20.009558000383134,-46.01546639608174,11.959438,1.2340412
64980278208557696,56.667776381106805,23.49753520641864,7.361204841283511,16.022889853821308,-46.94145136941275,11.961676,1.419446
68398732874994944,54.12635880697465,24.011984796048488,7.033976866053791,19.756069206650054,-43.167536910950076,11.978131,1.1977539
63916431989200256,56.89244333570318,21.746606304672703,7.637128618750358,19.064739272210343,-46.162083625654475,11.985237,1.2186346
65010239900405504,56.77834370556732,23.71495241087836,7.3503939491290735,19.425567035566697,-44.40913844613404,11.99486,1.215661
66658996243552000,57.913750384057074,24.548696125636305,7.479410227862506,21.2311257075505,-46.05927353044224,12.009029,1.2227964
